address,amount
0x7e4728C39A21DD20703aFbf7C2b1A00C9473d30a,20.10616053
0xa4faa86E0f2EAFC9d95Cf81674026C4643490101,20.10616053
0x6C83872B3fDbe3F46D9Aec5eff210241AC166d5F,20.10616053
0xAa1480d8297a4cCd3e6400835cC0583Fda0a4A5E,20.10616053
0x22625106B0Fea7b528D48536F1eCEb68D5bc6272,20.10616053
0xC736E3e7f84aE36F015Fe8B93Ee4837C8bb069d2,20.10616053
0xa5b2d8854b62531d3b677fd68ec321c1e28b0f62,20.10616053
0xe1D88F19b31D449FB28869b65dcB722b24eCB7AD,20.10616053
0x04FE9096961894121b93c89D1ecd33E583e7dEc9,20.10616053
0xA441a4dC0e8d34F2f0a854983B20818142898d10,20.10616053
0x962B9cCBc921399fE901fb077A7830Ce91Ad5309,20.10616053
0x6Ac36D20d609fDfa55cB0E873e220674c0a55dC1,20.10616053
0x2456556062500C1F9D6a63131caC446F57F7E2cd,20.10616053
0x17362dADC8d939966707897F72D0aeCc4e7219D9,20.10616053
0x1fd830Ac4BC7E9fC05Ce3393c1a33f0aF5DEA527,20.10616053
0x757d22A14614973123107caF59dd46c4B1E74649,20.10616053
0x6E874B85468d33EEe94EBc9297D20e7111c54Bef,20.10616053
0xd21ad4915d084259DC3eC5D0431bbe95d15D5b5F,20.10616053
0xCABe0b81f7168A2a5608ac33E0101eb64CcFD183,20.10616053
0x0361d57F51bcC7E96E68B5e8434B6D4b38BED44C,20.10616053
0x9d02201c093e45593657E2051C1C1308e1ed1039,20.10616053
0xa9885c2214EfE2dbAC16C019D0942fB1ac5167E9,20.10616053
0xAeC146beB3733B64E9Bc8075D2db3656bAF0Dc50,20.10616053
0xc99d560C65d9b2Bc2751D7EB5234CcFF5a6BD75E,20.10616053
0xb166C63a969987Ed6e9a3399CAA5F9Ce096c4E57,20.10616053
0x170c0EEf94D27aC752eBB4a13431377cb6982741,20.10616053
0x277F9e2923a31164b1c9A9a9a8Fd145705B5bCc5,20.10616053
0x6Cd340a3ba621D456a89c4996024a469C0166340,20.10616053
0x2e35eBDfBD4c0F360db66A63E7081fAbc1A9e170,20.10616053
0xD439D65027e08e06ED3710C547c5037CB94826D2,20.10616053
0x293FD5f491eaC25e8F2f0F2C7fAFa9e2E4E30344,20.10616053
0x91063111755EaF8DAFEB20F4Af9c18c3Cd819b8d,20.10616053
0x1a427E631cF521fcb5C199CB94793e412B5C6232,20.10616053
0xd0d0c298dD66f3bdadb712b88bfc8aBA5562f6ba,20.10616053
0x253C9a4118D9821bA551680DcB4aE9A6f8Ae2f76,20.10616053
0x353C1f1E85BC242C1C38555B477aBD71a4Ae3c6D,20.10616053
0x852D8A25269cDC12077DDF869330B45A6DDfC02D,20.10616053
0x2f43A6EDbF5Ea9e184C70e5077F667456C169335,20.10616053
0x123A12B780f3e04cA8aE493B4689490bf95E956f,20.10616053
0xfb377c303ab538dc59792d982242331edeaab240,20.10616053
0xb0D52FB2b42E90D2B701CffFD54EE467a3bA626a,20.10616053
0x68c98A705F9e957195dFdC10E73F859b3eBE500C,20.10616053
0x25d6823ceDFEEed53B9183E73dFcB9140A8c6c95,20.10616053
0x86F197DBf3f7d6B0E980023a8Ec528FA2C8Aab2B,20.10616053
0x6371dbed7D1f037eFc527F94B765b65073f410a5,20.10616053
0x43890d2b1c446Bf8e9ecDf307eC488f34297C814,20.10616053
0x2f7127D9B58432b2DdAf377DA7e8d1344A5a97AE,20.10616053
0x7f647CFdf17e84Df80Fa258D9462963d1230393B,20.10616053
0xC94FDA285258e97c795B586c2DAfDFEdF4915a03,20.10616053
0x273343B38ae0A84A9eF46569F9090FFF51386Aa5,20.10616053
0xCEee20694544C878611c3200F12c863b82c95bAc,20.10616053
0x487f46bB1DA216B8dAfBb52f1719D0ab54D748cC,20.10616053
0x4579005db4F2c20C93C32d2678Eda4Df0fF9Fc52,20.10616053
0xeDC3B8BA8c6E877BBC39171571e091b3960A76a3,20.10616053
0xE3411c1B89b27D09F6D6338ddA3c265E0fE433A9,20.10616053
0x948aBD5E44e8E659D56D6e21282ffE81aA4C2353,20.10616053
0xf17CAf5BeE47b2Cd985FEC5DDa67cEdb44A90ccF,20.10616053
0x652d4a50D357De0b18Ff69719D35De05c565B2A1,20.10616053
0x9533e6c21f8ADF4A1e0b3D9Bf6D2f52676a69A82,20.10616053
0x98D30ac7e9173C26140758F60D4bf8694510985e,20.10616053
0x7DDcaDEF1a7C63cc2d1c800984F388b527b904F4,20.10616053
0xF222d6cc976c03b9bCD62aAF09dAfDd9a726baf7,20.10616053
0x5aa90d0aac5af8b5D0a778B71D6c977720ADeD97,20.10616053
0xd84fC3072234cCCC12F331D5069C1c29727F7AF1,20.10616053
0xE01c81c98513A99784ad63E3c52CDD5b96095A0C,20.10616053
0x86b2ecF809c96783368F48bE3dCd60d5F7E2f215,20.10616053
0x99F9Ec21cdDe8e9EaC7E33aE32dee37b5A0CF3d3,20.10616053
0x2Dfc5e6646cB96AC318ff149efecF5aA1e4b762b,20.10616053
0x34Cc849f4371AefF7503d7819dFf4aE94CBd4ACE,20.10616053
0x85995f230A44bBb4D2b62dA6664a064aD3b58c71,20.10616053
0xff354dCAfa6f68bd26AC160eCc749ba7179F4Fd4,20.10616053
0x135aa7F9b5824CECb35B98A18aF6cdE4e190767f,20.10616053
0x8fBF185939C55690c9228d1B31E71729379bEEE2,20.10616053
0xd052276F67cC73F160625638578adD2A844180f0,20.10616053
0xc7A956dF814D70f0C218dF74D05EF609C33b1D87,20.10616053
0x5014906b3989473Eb581Ffc6eEAC0AC8bACA5062,20.10616053
0xAE11840858471Aeb116E0a28DE00792a3501C951,20.10616053
0x7662017Fdca2B403ED9893bA65a2fCf570AE129b,20.10616053
0x15e4287B086f0a8556A5B578a8d8284F19F2c9aC,20.10616053
0x5593fe103Aa1afC1303473caC43070EA10A56a02,20.10616053
0x38B0351b0e7Dd062b34650F9328e2794e9F5240c,20.10616053
0x6A973Bb0DB52f09d07FEF293F5eA6C7bb89c52F5,20.10616053
0x7A804925F84cAC6FD9316EF7DA2D002Eae252f59,20.10616053
0x87A0c9105fFaEeB054C019936D5D7E41A54aF157,20.10616053
0x91aFFFE4413937C4990232A69f91937989676961,20.10616053
0x97895F81b9a77099dcdBfec741467b2C576a4711,20.10616053
0x6b6Bdf9755b4D25D824F5fE142Ff9de9E9dF6024,20.10616053
0x29678dfe6e90d261B8DbBD64454b044f7C84eE87,20.10616053
0x4112F01e45e2815E9B890057A8b3695F41CF09dF,20.10616053
0xC546aE6019ae60DF5bDEa2486bcd0a43054A938d,20.10616053
0x8b4f1C375f57ad3D3BfA0A136071496eC5045dd2,20.10616053
0x9955b588349fAD3ed0AdCe0565894399752544e3,20.10616053
0x338A9eb05265007b75Ed955C27Ec84c8cD72Dee7,20.10616053
0x72CfE6Eadf53333326c16e82656e02Be70b1Bb06,20.10616053
0x7BB4b5B336f602Ade0EE82aD987701875b553aa7,20.10616053
0x4d52AED8EE3F5630461100b06A1475F4267BD052,20.10616053
0x1F62E89126516099A8C310FF33C8B9cFeE3dD399,20.10616053
0xD5951589B8D5A96F2e0f9911127359D2422e826F,20.10616053
0x3cBBc9e7B26991D0d245A896628F819bd13A0EB5,20.10616053
0x3b721852519602c45C02bf99419f580AB0769e17,20.10616053
0xC0323278e3d335FFE2CE30C21C1b1b8E187E585D,20.10616053
0xFCB827D94317EFcA1858d05100E579219a8f2cF0,20.10616053
0xDEeaD51f1E5113E8f347Ce06f3569D401B7f55DA,20.10616053
0x5A52b2399c77AB4c24D48f622D171B9b6057d139,20.10616053
0x5F03f0dd4782F476f1705182F3fBD1614c647A15,20.10616053
0x173aF703939794B741f52fc34c9E10A7F58f4041,20.10616053
0xE771001F8072c03a4B8A0000698E6a87220D913E,20.10616053
0x853261b78F3CBa992df238C5085E29de4f981558,20.10616053
0xD16c6f2276D66057240Be3CdEEE3483dcd3b085e,20.10616053
0x99f405f2Fd21B292159D47384BdB3d571f4B7700,20.09877332
0x61797e6edfb7b421b504bb1c35d8eb99fb836af5,20.09413444
0x07460bD368A55D06d1AAc55507C44a35D5929351,20.05990771
0x2E581fc0e7010278141e68CD69d2CDc554787E34,20.05990771
0xEe1BBc9aA172AEc6e9c7691f82D1DA38E37a2575,20.04799121
0xAebd644F1E34Cf54d85D672d0148Ba150F11E375,20.02260015
0x144E4e9bBd4F590EE2B6f482439AAFA3bB552CDA,20.0014802
0xEff237fb14d5a32A87940500C8b3F59cB1e2f404,20.0014802
0xd5382e8b5140A8D862ceD9DfcBa16E1b13Cf189A,20.0014802
0x67bE65Ff69fa9f25f1818379E2947aCe8ec0a569,20.0014802
0x236742036C4DeF98dFaEa24F216604d58c5fD182,20.0014802
0xD09d16B4921D6E79a8F47D8d3255976236622bCd,20.0014802
0xB7f168988a1560c692E82757a4d0FA5c0e6E721c,20.0014802
0x8E2e528aAa0C103992c1ce2bfB1e676865138A89,20.00089132
0xF0E1658F6e87F9CF8c34aEcbBe558926E329f31D,19.98049702
0x8bF2962900bbE61315aEC2Bcd8E49630317D6388,19.94740982
0xeA0Fb5Cf06159D2441f3Aa0452434Fb47586C7cC,19.93903978
0xc188583dD3a9210352ff4d3Be22AFdf5562Aa004,19.90626152
0x0295e96227e6e1bB52d04E9AB46a9f5eb4767A3C,19.90626152
0x5711fB93894c485e8D5F671D47B268D15b44A184,19.90626152
0x78DEf391D9FbdEBc2b71aC220e3f5a486dd6b4C9,19.90626152
0xaC5729Cfd47E913A60f5D02D6e85cA53Db8664C1,19.90626152
0xbaD0532e2AD8563c33d480C8a6ed5f8faA63DD17,19.90626152
0x8491df26E35Dae146048a570c498bEccb123d383,19.90626152
0x0219CCF5B22fFe0bE54913204E2e3a32C94527fE,19.90626152
0xDaD9cab0f2C6191B171a1c6200d673304D7904E7,19.90626152
0x4e423a4d3F3b3B2042cBAC3D4191121508B2d3D5,19.90626152
0x4F10a889815F7bB4BD8661Bd1CA8E312c331Dfd5,19.90626152
0xcb6617e3a0daa049adb179162ced28e4247cffff,19.90626152
0x711c5bb040f474a790f8bd0db75f3d4497924a8b,19.90626152
0x8ff846049066443db5c238490099b6e7889af791,19.90626152
0x475fF6bc674bf36Eb6C4cf34f587D18215F4479d,19.90626152
0x446ffa9465a35C9b8f6022d3215C4686dac3F6E9,19.90626152
0xeCB9aCCD123c6EC7362800718B344809DaD21320,19.90626152
0x9E04d1187b3AF557b6bD4034bdD228b725d6e18d,19.85547941
0xDafaEB5C92d0fE366Cd733B98024D8791562AAee,19.82654189
0x337219dbB562a34C722B566c2F40300467c48935,19.82654189
0x23955C71eB8CA7A35eCD68aBA5543eC50b31E4A1,19.79731009
0x6C4016f6C557cd354c0Fae32C1EE2Fbe601D2b6B,19.77306038
0xA0D2237B5429831BB5F8a7bCaeD5a069d3c59D2c,19.77191904
0xD4ecD85f57260C1515b65f6b0df41Dd821789a5E,19.76583169
0x0410fe71135d75BEfE09Aa325F640cAa0aDA3B0c,19.76103611
0xF851947e7aC72b38cF1888CBe69dBc94DD06666b,19.72127268
0x8D56906dC4091771589fb7E07238AdF56F0121E6,19.72127268
0x2117085E7e4eE35825A9C71bbE46AAd8c01789f3,19.72127268
0xe418A4A55128bB97EC38526f382Be9B73E7f0ba9,19.72127268
0xfa2F5aD13d8bb5A3d613aD16b04f2d3bfc8d3D35,19.72127268
0xCD4ed3fd3692DD76d78886228790EDF475b7fE7e,19.72127268
0x2b638F59ae1A530599F151d077b29A5c924f50F6,19.72127268
0x2009d1f93ce1e0658d3788470ac92d8cb0497f1b,19.72127268
0xb2ca97f7e2e3b53fa9a4382500de4ebf51d6006c,19.72127268
0xf2b445ceae943089ce73bffab29cb2db7267c653,19.72127268
0x474103d20e8623612690cd5b53d96d8e443f22af,19.72127268
0x290f749ec1969F6596bB07a6d1d6256B1a296Ed2,19.72127268
0x4B7C451b3e850aD2707663e22525A5BaF934970a,19.72127268
0x7Bc6Fb118989f4c6f9c92695e723A144A87c1E54,19.72127268
0x8c34086632DD804711Ca12F21dDC0e27e85b548e,19.72127268
0xBF7A87D79854249D1e1790Aa398E06C102635a7a,19.72127268
0x3056e74D54C358507c472A03C5fc51eD8070F38C,19.71349152
0x50A0131C41329Dda662cfFd1CDfEADbB2bf0459a,19.71349152
0xDF8BC23AA7939764f8af883DC2Ee5A151920693d,19.68835866
0x6e2D0dCcb65501683a7bD339Fb246d91B66d3689,19.68208743
0xd2D72Ef3b8973fED1141B19B3855E24578D25254,19.65219245
0x2c78889A71A665dc2B8cFEA7a63027d584deCF91,19.63156351
0x3f84E41680aE3b886a0c75D61Bb08A6EcEF33556,19.63156351
0x476EB67f2288738acF21554d93196e91f9a4471c,19.62993115
0x762C16CE65236aE3FFc507214c0D362807865D2a,19.62993115
0xD35cDa618AEd459F15Cbfc29A19f83aCf463314a,19.62993115
0x8535394c1BaA907C882359a244ACf455084844F3,19.62993115
0x5C57dB5A56379f0993D8C119fff1BCB63Ae2F4FC,19.61363396
0x74918f5a9D06D02052A2322Fc55D25767c69106F,19.47784301
0x515c1E0e3dBD17C7BAD3C7b3dBa37e4820A91773,19.47784301
0x712eEb2324379c3233E644F39CBAE12211Db630f,19.47784301
0x0a4E7DD35118E1911Ec4347d5805992A38aF083F,19.47784301
0x8a2ca93527f7C13233CcE141FFdB8E3e7cD9E01D,19.47784301
0xd88069527e9FC4aad96383611958a9Bd8AdeF3Fa,19.47784301
0x11eDedebF63bef0ea2d2D071bdF88F71543ec6fB,19.47784301
0xaEFc4f6e998C21c0F9eFcb848171Abc2C2b210d5,19.47784301
0xeC46be6984d3A92D5F3b2d3E54FB827cD8D043B1,19.47784301
0xaD663B2b41AE59B15751c33955F70a578D194245,19.47784301
0xeF939f621064be9dBed446BbbC210D167Ad4FAE4,19.47784301
0x8E0fe14765AC64e6Aa3249f80B53fEbfc69BCfAe,19.47784301
0xf90A830Bb4352645235c20835aEA5D4319A717BC,19.47784301
0x9794616875C2bDE1E7AB0466450c5Eb6ba46aDbB,19.47784301
0xC3Eb2fa3f729f64aFb65Fff8690aa56E5089A0f8,19.47784301
0xFe9102EF4B7583c7719825d4177e0C4B4aE072eE,19.47784301
0x17d5e9F9e442ad409C8eD5a125bdC0872aa07465,19.47784301
0x9efE1330e118a87830AF4f8ffEE8d6F298aC6085,19.47784301
0xF9Cb24028B5deF95E6c9a561870F3f813f97c6C1,19.47784301
0xea5E6b1EbF8ef0625D68d621a64fe0be2C29b91B,19.47784301
0xA7D15b9AB7FbF0177d606a23e922758D898f9Dcd,19.47784301
0xBeA7EdBAe5C10f4a96c3621D8F7095Da31eC152A,19.47784301
0x8Faa1b3cB2bade081fCA75B783B073E5b789C5B8,19.47784301
0xb9144EA514Da3Ad46a5F568E9ee89CB8EBC46Cf3,19.47784301
0x39c156F3875E6944F7427770D052D32A96494172,19.47784301
0xE54Bd5E52eF136aAA43E14661EcCE566300086A0,19.47784301
0x46f0227E242CF3F24Eb34f1F7DBEBAF63f6C3576,19.47784301
0xa04678a4CAA549f5a38C2bDA93A790A904472B93,19.47784301
0x426e7171D4e9Ee0a63D660133C3f40cB56d66964,19.47784301
0x7a36110145754d1132930B1d36A19189F935Daa1,19.47784301
0xd27A2f666Cf60de25F66Ed1b17040fA5034B7bF1,19.47784301
0xe8db8dFC57A2F88378dD42E86cf5D6b2C9A8771e,19.47784301
0x2dfb80DeB80F11c6592A57D4eAfF4f5FE219379e,19.47784301
0x6AdD1318Df115453e1730f4b154D0ffEe3A43BBE,19.47784301
0x2Fe5fb1c204eeF1446bcEFaB60D069DcAC6dB171,19.47784301
0x31bf5dEeF8b9F7E237B523b05d51c2985242C780,19.47784301
0xbc24eD936f55e5f3bCcff67E68858A53AdBa5549,19.47784301
0x2bdc8e58Ae33Af621a396dEbb086de84dFD48794,19.47784301
0xD973F9101bdD7af1bECb3E341Ed001E2E2C4C0d8,19.47784301
0x88B1F8ADf13fb7D39A2A0d5cE9C75dAb12626843,19.47784301
0x69d840c6d5C55a4957b4B5AD83f4052895EEC227,19.47784301
0x197eB3c3424FBCc685c8d02A66D89C6F0fE24e05,19.47784301
0x22aF828e8ba7A07798243e0898B4b220E831Cbc7,19.47784301
0x9A988CbA9622e190a4bFCa307e199dfb962c5DF4,19.47784301
0xEC5375e1360AE3D309F7eC585dE325730D86E678,19.47784301
0x26561b58DEaaCB17761D149198A63d44fb45746f,19.47784301
0xa0564F2E63a2CcB6ACa2A9FfED9a08436e246409,19.47784301
0x6d4E23B5732DADCA0bEBAb591A0dfcA8B241effA,19.47784301
0x4af214cb42e63722CaeA48E14c5Db64B6AC54149,19.47784301
0x9f621548143C7070333527e02c1ED31ce82b2c7B,19.47784301
0x7D6e6288Ed11F07047E6C723c2Fa23A98101b509,19.47784301
0x28d7B6fC5a483113f06c647Df80541cB86B3De15,19.47784301
0x8B900B44140a8c3f03b40e4D790a7596D63841B3,19.47784301
0xd940aB952F6aA0879d3cb797238B025650697f9d,19.47784301
0x8675fCF61f36edDC3a7B133fB0bB545B77a9348D,19.47784301
0x16989E7019E3049A49A0B7C6d34B915Ba6B3ADB1,19.47784301
0xd3156C6dbdbAECEf881dD4F7E6B37E385c7822A1,19.47784301
0xB602c28ba280BB82b5C62227d31800975cC52fF8,19.47784301
0x8827ba4f47478eBb4F9bf61D3B1C54c089718D5a,19.47784301
0x29f01989eeaF6FEdd3D0AD6b5b4A1993F59524F9,19.47784301
0x3E85c6E56Ef1FFE0E170bd6Afc4EC5618ce468a6,19.47784301
0x7adCcCE1E48B91f1Fc334f9E03A89131ac73eaC9,19.47784301
0x2bE4d5EBF7853A60f2aAaA4e1dacC3046e288480,19.47784301
0x91c6D9C0CD0dA1ccf12e46A65e6C3349C294D262,19.47784301
0x95f53Ebeb4A693bA742C3C4a30192B8f064f9728,19.47784301
0xa1252B2a434AcB7a4D0BcBB104238Af3cD39301D,19.47784301
0x99e78901d3167174248B8Aa6a52Fc5D208D7ACB4,19.47784301
0x027e0FfdC9d9E8C80786b076c7937aa4D780cF23,19.47784301
0x5246F2f8EDAC4C566193bAd4C06669Cfb550eC3C,19.47784301
0x165BBED142aece073c8097f4F5c566fe1D59d989,19.47784301
0x5a16A43D48Bb1Ae1c33533Dc4cfdE885cF0F3517,19.47784301
0x1a1CA6Fb61c8C69381CA90F09464Abf0D91265e7,19.47784301
0xcfcAB3fCD82527BA008C4Dfb9d3eae70E2c88878,19.47784301
0xD372b5d284F1921148A4e2c885D4fd84082C065A,19.47784301
0x92623cAFe9eFbDd0FBDE89C14938112C9Ad58eDE,19.47784301
0x301Ad2fC8BEd81B37156A3f5D940A6a0cD1f3d09,19.47784301
0xE9bBC9Ec0Ee861bE771Af0bE6f9ef6d1476b14C4,19.47784301
0x143D0BcF11f57D1082275a9850D6F379d3D54476,19.47784301
0x9399661E44E649f02791Bb6b11566C7a524cDe2E,19.47784301
0xd1DFfE227051f53C668A1D2117b3B59eb3A7ff21,19.47784301
0x83757C790bedD93f853153d6c284a05384f48826,19.47784301
0x336E5709feeE9D0Df4cA5Af86297aCfD4C681fd0,19.47784301
0xbeb0b48E5B56a58de937E858C31936cDeBa445B6,19.47784301
0xb7323E8593A4583Df3726FfA4BD34fa87C9506D4,19.47784301
0x5F03c97D4C70919e609C29eCDafe1012b81bCC77,19.47784301
0x6777B4323933BE1a528c60BBEf1d245cA32c0834,19.47784301
0xD0E70400509414E3D6034b48f1f2afa8b5DBF844,19.47784301
0xfBeE32425A78AfacaaD453158e6C98388412d31b,19.47784301
0x2FC9E4105566B9B6A6D4817270E38Fec16Ab4138,19.47784301
0xb4BEF09c2Ea9F19177e6476f151F99D872C65518,19.47784301
0x23Cc7cB7C1B71D86ce545971E4257EC9ebee1Eb1,19.47784301
0xB1464889500fBA57D25f5F59238D7e7Cc708EEEB,19.47784301
0x2B21E912C618ADb3F7705864F42A9c3b1A43471a,19.47784301
0x8A7e6224FF5A2E3C25e571e4DEe51995beA4bCE9,19.47784301
0x00B212404eFcff1b45A09C6BE441FEf5DA17d00B,19.47784301
0x426F0B6F0d6B9944A3EF53D1e0B59A747F213C0E,19.47784301
0xFA0F62EeB9534E85D813410dcb26809EC6E0B2ef,19.47784301
0x6d913DF5139f504148038265C8C00f77c061DB12,19.47784301
0x90716175dE963bcC37Cd9d13a01F8def6494Dca0,19.47784301
0x134257e6e71a8af1427a46b1d7fBb7334dcf90A6,19.47784301
0x4A8e5E8A6E208BBf240D4E089c82949105B84157,19.47784301
0x9cF3A60361550684374201b66460d228EEA13606,19.47784301
0xdBb455F7dAf8704173ddB1CB9D8Bfe3A405b940A,19.47784301
0xf8F2B589FE912dB818d5Fff8119fB7b88d9f79aA,19.47784301
0xFD4f205E18dEe325c192b05AB16CFDED3Fdf9DDe,19.47784301
0x037968bE24f45b66D9c7e16506FE8FC44102b7F0,19.47784301
0xfD32e510467B5F9a33d6Ca4c482d82C3c84bc435,19.47784301
0xd0CEF3ef0E1b39F5821673b59B3DCA35Ae1DE94E,19.47784301
0x82317553D269A1Ef3bfCdF1C8BB65635702ceBcC,19.47784301
0x5feaB98D0Ebe4925a85DE87E06C8b21cA8526Bcb,19.47784301
0x018A6F9b5f922988D8DDf55791ccA9a5b4a0C690,19.47784301
0x4ADaFcea94040D48Fe58d23732a7FB86238581E4,19.47784301
0x338CD3fd4E2bf28543Bb066946669E93c624909e,19.47784301
0x0E65CDD1F7aa91e4714cD3a64901349BE8B49eba,19.47784301
0x2334E396dCB700aE915C1fa71725e66359D4A107,19.47784301
0x6eee792748BDfA23ADE710f82DA0De3882f809a8,19.47784301
0x1DB78cB251C4444e2B30857656eF727D139580ab,19.47784301
0xE579451273BB6Ac32CB7bCC19dbc389230740d64,19.47784301
0x53BB643AdEC66119B4e9410ded915d44efdc2FE5,19.47784301
0xa9706Eb82876b37044793Cc5Af54C3bbd03d4cA7,19.47784301
0xf5D7Ec5968246c04Ab4D4EF34373B4BbF2aeB58c,19.47784301
0xB011d48963BBF329c750841A6C13c0247c794191,19.47784301
0x311a35C484784E7267edFd48BA6E4B2Cd5c09864,19.47784301
0x88A95b1e8d2084394d8C694010bAE6220600Dc23,19.47784301
0x12BB890508c125661E03b09EC06E404bc9289040,19.47784301
0x4E62100508667801d72E3C1470742F11d507f6F1,19.47784301
0x6fcec5d08f585fba9e08d188031b5b97730908c3,19.46336287
0x3deE81cbF584542E680Cb5FF3d84b5cCdEb69362,19.4315902
0x2C9Cc51341F8a843A8D67ad4089b442a1C08De84,19.4315902
0x899b62b489Ff8eF219eADe475d798f17c86c6d8D,19.4315902
0x79E1D6DFd0B0a8ceCAa60343187f81ea071f48B5,19.4315902
0x53d93Fdbc72E516FA5F08a1d8f0523f7da4A4F28,19.4315902
0xBc196BE6EB42da4C4C32Fe96bA29B28cA42bb25c,19.4315902
0x73f9B06A2f26B4c38A571592470e44798915Ea10,19.4315902
0x4256327359596057D6C690Bb7Fd5cf9C55539FC2,19.4315902
0xc445b81948E16C6e34Adc94D6193f6A224957598,19.4315902
0xc4dED52189a94b492DCF88518bD01F3AB216d0AA,19.4315902
0x11A52FBC476dC8383DbB0Cd2f2ABCababA7E9A52,19.4315902
0xd222a0821559f794B0bFED0E0fc66f80cdA06069,19.42690238
0xc8bce924f67ca7bffa9e331be6a8bf6c6247eeeb,19.42690238
0xa57b927848e94110898C56C5aDD293378706D638,19.40265267
0x6EF7AA629329A280C32Aaa01C701828D8EC562e5,19.39428264
0xbbe631D29F31dD1221A34599b351e215e312C6a2,19.39428264
0x55E7c11Ae68489386DF1E6ecA4EE53B76E5E20aE,19.37316268
0xe6a819beC0da6C4929753b8a45274Af591a0EC7d,19.37316268
0xBd8B685866AB673F21210f3744fA43e6A96b91e7,19.37316268
0x9bcB1833D5f60BB54E0FCC457Ea184E342d0e47C,19.37316268
0xcBc090c20D32B4415EdACfC70665D4101Cd940F6,19.37316268
0x422fAA1623A7F2c0452F775fD4751CEa34C4A99f,19.37316268
0xe95B0533eeB06403932e444B40366AFD0911a94a,19.37316268
0xC50E4A66A77D208E2c4303FF9A1a4497669FcCeE,19.37316268
0x4BF2d7Cae0eD1c4338fd82ec285669Edf0a46E96,19.37316268
0xF14Bff7e75F32aBAC81E8F3cd8FFF9fcA5D74360,19.37316268
0x50C11B4Ad1aa508Ef9e1c4261E9184D458B78889,19.35217951
0x0218dA3857bEB56788ab49984e15452c1c036CE3,19.34194247
0x65DA3827Fdf1F760C6f7fCBd9465A48d41D9A70A,19.31186361
0xA4f09BE3e38282c00e2bDeF87CE883c0Cae2aE5A,19.2649649
0x6efC0b55df8bc1788d4458eB5Ed8dC17670A9796,19.25952344
0xD13c84EE22D777e949744e917Bc7353e5d88d0DA,19.25294064
0x157Ea7465237654286Ba3FdfAeFD145cafc8859E,19.20545306
0x0Dc69f398a6C1b6d1777FF4be17cDB97Ca7E5786,19.18570465
0x5628BA07034E625180FB6d3A46932A1012f76984,19.16899257
0xbe89A5d44811f9D7B2ecA1E1d6c9293f27Cb6Ab0,19.16899257
0xD88327473A16B9b506a9FD260a4CdfB50C43EE96,19.16899257
0x1086739465A08D715a4568695B77467955E50af5,19.16899257
0x0Fc4E4E4b15861fDBb4984e447f504AC19E3b7DD,19.16899257
0x97ACCE24f8f61ab9845682B4E1e34C4A38176610,19.16899257
0x99391C6F4d33DdaC56E0856Db4eF0013851031bD,19.16899257
0xFEB0e6ffBAAe64Da3F592267Eef7cf4E24aBF067,19.16899257
0x2CCBDFed58833Ef3A0Fc4885aE22601387D1d03C,19.16899257
0x45607982152249055b2EE8d8A85593726f1B1212,19.16899257
0xb688567b936d9416fB3CAcb584eDBEB97F489aAB,19.16899257
0x31b6c1F429D38E6202BbB4E9719D1f1ce9cF1fb7,19.16899257
0x7bfD89601341223000eAA43914583e5Cd418E029,19.16899257
0x7B46E792b01C3DF479741A073E65c3CbBE4915D4,19.16899257
0x1E2E100673A407926baD60D5B89e294aD1F59f28,19.16899257
0xca2d81d0e4649FAf0cB60A6c5761f733b6FC80F3,19.16899257
0x0C7A670943F2F77bd921A81036F665080f89C682,19.16899257
0x2507363446d14075184061cc941bc7A5B8409eD7,19.16899257
0x6518208f6B8DC0d039A917D9d2daDC7a0431a3B7,19.16899257
0xb9813eb276ad982A6c987869c82A11E7a5220Dd9,19.16899257
0x40b1D3e63d8Ac322Aa328ECd384EB49AeBd79b86,19.16899257
0x48bd8e2c813d2653595f6a7c7e9f26ffdfb89898,19.16899257
0xaf6e683f828555d260c9f6095d34e29a58a3916f,19.16899257
0x858242cA87aC1AB303fa49D054F9a09b4582bd56,19.16899257
0x6edb3388e9d39110c67af862a0a5571d6f4526fb,19.16899257
0x70de1021e0dc0876ce3df2889adbf1aed381fc69,19.16899257
0x6Ed0C2eEE9678A0679f898BEd9642B20461B06Ab,19.16899257
0x61C9C8E38744836036944ffFFe4dAc9DEFdDE48A,19.16899257
0xb53cddfbb0574abc98966ea8a8bed73aba7a89be,19.16899257
0x5075898Cca9965d5312409C484Ff50baE6Cb3a7c,19.15689218
0x51b3a74015d1d2fc2f83efca96723aaab0eb4b32,19.15689218
0x757b8564088f39e235e9e5fb57c6fef37bdd2506,19.14360152
0x7Cc9d5aA4343b0383689955393Fb31afc4A57093,19.14360152
0x173F669DF4f28cf56064CC20284EC5D1efb55304,19.11056506
0xF28ac967449a54A8874c76dE08db7757c6Fd05b0,19.1008525
0xD1771f1dA629656e79a0FC06f1cdA33325218f5c,19.06004115
0x6Cf20218529bB6D671780e7F69c0dB544AaAfdbb,19.06004115
0xd6C2A10EBe0D8ED1dC5579E7866c8d9BAdf33A75,19.06004115
0xf52D0f67DF2F66F65b8DF7bCb7C0dD9d3Ee73D8B,19.04794076
0x87218144Fb56B3c8B52f02b625a7801DE1576898,19.02387493
0x7fD1425354bF1588C1AAF66B2E57226a9cDa5e50,19.00161363
